target_month,cash,hurdle,market,total_gross,long_contribution,short_contribution,gross,net,n,max_weight,missing_n,missing_gross,traded_0,total_0,traded_10,total_10,traded_20,total_20,traded_30,total_30,traded_50,total_50,adverse_missing_total_20,model
2023-09,0.0044333333333333,0.0077666666666666,-0.048719291162155,0.021967665539989866,-0.04401416235053195,0.06154849455718853,2.0,-0.01654996365435124,200,0.019633694827084384,0,0.0,1.3400125340556812,0.021967665539989866,1.340253946749066,0.020627411593240802,1.3405096973714916,0.01928664614524688,1.3407665183874933,0.017945365984827384,1.3413258267295203,0.015261036406342264,0.01928664614524688,lasso
2023-10,0.00445,0.0077833333333333,-0.0219796877368501,0.02465662383745359,-0.06113704292318362,0.08134366676063721,2.0,0.040195907448294266,200,0.01799925548443877,1,0.01799925548443877,1.1259211554796014,0.02465662383745359,1.126599561850426,0.023530024275603165,1.127290495446815,0.02240204284655996,1.1279883743690673,0.02127265871434639,1.12939059073971,0.01900967088375504,0.004402787362121192,lasso
2023-11,0.0043916666666666,0.0077249999999999,0.0891792646287377,-0.0027772858975646233,0.07517940781783818,-0.08234836038206939,2.0,0.061670441977293544,200,0.017893239005878178,2,0.027589946176152555,1.0553993750041482,-0.0027772858975646233,1.0555166632044146,-0.0038328025607690377,1.0556343542272142,-0.004888554606019052,1.0557636701424296,-0.005944576907991913,1.0561101343829047,-0.008057836569479147,-0.032478500782171606,lasso
2023-12,0.0043666666666666,0.0077,0.0442291694032137,-0.027082836721809472,0.059419180279036816,-0.09086868366751288,2.0,0.050260811402576544,200,0.019497391885974238,1,0.01928747635973032,1.210910401592407,-0.027082836721809472,1.2117733507824546,-0.028294610072591927,1.212638323687874,-0.02950811336918522,1.2135053560348537,-0.030723352789914032,1.2152459619056604,-0.03315906653133777,-0.04879558972891554,lasso
2024-01,0.00435,0.0076833333333333,0.0158957447120755,0.024896160348264716,-0.0047082670749197504,0.02525442742318447,2.0,0.05497040056219138,200,0.018808358138995986,1,0.0046361755872634716,1.6214918839313288,0.024896160348264716,1.6229976509205535,0.02327316269734416,1.6245114084703924,0.021647137531323933,1.6260445137661743,0.020018026806966193,1.6291289319947446,0.016750515688290994,0.01701096194406046,lasso
2024-02,0.0043666666666666,0.0077,0.0517206153973153,-0.008206986575069778,0.03845174204156932,-0.0510253952833057,1.9999999999999996,0.05023885356301483,200,0.019659332193871965,0,0.0,1.883165020501034,-0.008206986575069778,1.884371582757163,-0.01009135815782694,1.8855888677934594,-0.011978164310656696,1.8868123547960156,-0.013867423639457824,1.8893142150604878,-0.017653557650372218,-0.011978164310656696,lasso
2024-03,0.0043666666666666,0.0077,0.0310187647043818,0.017690084988579206,0.03637232143526516,-0.02304890311335256,1.9999999999999998,0.03407560943490462,200,0.019659243905652674,0,0.0,1.4667584877645585,0.017690084988579206,1.468552267824111,0.016221532720755095,1.4703821417500762,0.014749320705079054,1.4722294757845789,0.01327339656122547,1.4759529787509815,0.010310320094824299,0.014749320705079054,lasso
2024-04,0.0043666666666666,0.0077,-0.0416150427740825,0.0030893650584066634,-0.06335370249182849,0.06207640088356854,2.0,0.07164301613310375,200,0.019283569838670273,1,0.019283569838670273,1.0225857196955288,0.0030893650584066634,1.0234824861981209,0.0020658825722085425,1.0244131310075506,0.0010405387963915622,1.0253648098484964,1.3270628861174194e-05,1.0273094865571044,-0.0020471823743788585,-0.01824303104227871,lasso
2024-05,0.0043749999999999,0.0077083333333333,0.0480212244995226,0.01024060997649668,0.03883727338471489,-0.0329716634082181,2.0,0.0639691462053511,200,0.01842118265661221,0,0.0,0.8406161858726917,0.01024060997649668,0.8407993274319147,0.009399810649064765,0.8409831775664554,0.008558643621363769,0.8411677508319109,0.007717106724000947,0.8415391058825641,0.00603291444708386,0.008558643621363769,lasso
2024-06,0.0043666666666666,0.0077,0.0346697590340898,0.0010525025028314938,-0.019805499584595695,0.01649133542076059,2.0,0.0606059850605416,200,0.020606059850605415,0,0.0,1.0450591964453602,0.0010525025028314938,1.045645504241333,6.856998590160611e-06,1.0462440651998932,-0.0010399856275682927,1.0468438892789749,-0.0020880291650054307,1.0480473484779318,-0.004187734239558165,-0.0010399856275682927,lasso
2024-07,0.0043333333333333,0.0076666666666666,0.0113213490389123,0.013379783331778118,0.07381926545391197,-0.06477281545546716,1.9999999999999998,0.07153442235843244,200,0.020689337500211256,1,0.020689337500211256,0.9433478196906833,0.013379783331778118,0.943900203664884,0.012435883128113234,0.9445085275576612,0.011490766276662796,0.94515147440913,0.010544328908550728,0.9464492529666226,0.008647537066945005,-0.00919857122354846,lasso
2024-08,0.0042083333333333,0.0075416666666666,0.0228346884450318,0.039418980227479056,0.015988330616616,0.019222316277529756,2.0,0.05237607241538278,200,0.019443518254027202,0,0.0,0.8508773989317661,0.039418980227479056,0.8515564173455255,0.03856742381013353,0.8522402410015294,0.037714499745476,0.8529263018767703,0.036860201321848744,0.8543085415521109,0.0351474375197185,0.037714499745476,lasso
2024-09,0.0039333333333333,0.0072666666666666,0.0201968699100629,-0.005846915110084721,0.008716865340541502,-0.01849711378395952,2.0,0.05189754190138407,200,0.020518975419013846,0,0.0,0.980590139809332,-0.005846915110084721,0.9807826361599773,-0.006827697746244699,0.9809757583599914,-0.007808866626804704,0.9811695102414857,-0.008790423640809179,0.9815589223694512,-0.010754709721931977,-0.007808866626804704,lasso
2024-10,0.0037583333333333,0.0070916666666666,-0.0098967805528175,-0.02803207122663287,-0.024396943932110927,-0.007393460627855244,2.0,0.057967312816153305,200,0.02057967312816153,1,0.02057967312816153,0.9162448075244913,-0.02803207122663287,0.9168247491601194,-0.02894889597579299,0.9174398103323246,-0.02986695084729752,0.9180641232132598,-0.03078626359627265,0.9194151928117846,-0.03262914719069179,-0.05044662397545905,lasso
2024-11,0.0036833333333333,0.0070166666666666,0.0573013522158638,-0.04472675103590935,0.05517236117327362,-0.10358244554251629,2.0,0.05421870788564642,200,0.02019791656841756,2,0.03453307451408648,0.8929654527734059,-0.04472675103590935,0.8934262674290698,-0.045620177303338415,0.8938952687404045,-0.046514541573390154,0.8943658029743217,-0.047409848444832314,0.8953117441912624,-0.04920330975686566,-0.08104761608747663,lasso
2024-12,0.0035583333333333,0.0068916666666666,-0.0249901365630149,0.0029110340386818818,-0.06611881872137003,0.0654715194267186,2.0,0.05532301175096532,200,0.02048499809702151,2,0.039931767979511854,1.1241957548932584,0.0029110340386818818,1.1253450383790602,0.0017856890003028216,1.1264976856657274,0.0006580386673504268,1.127653715576386,-0.000471927108047276,1.1300075997450951,-0.002739003960043594,-0.03927372931216143,lasso
2025-01,0.0035083333333333,0.0068416666666666,0.0270163203057656,0.028227435192606863,0.055335683892900216,-0.030616582033626653,2.0,0.09320947545562952,200,0.018039851457008725,0,0.0,1.0420790191552485,0.028227435192606863,1.0424045998729112,0.02718503059273395,1.042764546997177,0.02614190609861251,1.043132140926288,0.025098038769828,1.0438721654944114,0.023008074365134808,0.02614190609861251,lasso
2025-02,0.0035166666666666,0.00685,-0.0142421277603124,-0.002833502161754388,-0.056807334348211266,0.05045716551979028,2.0,0.081598757795732,200,0.018327549876561877,1,0.01772779100678121,1.085822427689345,-0.002833502161754388,1.0864322086148004,-0.003919934370369188,1.0870436508342145,-0.005007589463422817,1.0876624981098102,-0.006096489656083818,1.0889351084434684,-0.00827817770397173,-0.022735380470204028,lasso
2025-03,0.0035,0.0068333333333333,-0.0575447140817868,-0.0078115142686771034,-0.06998180179187438,0.058670287523197286,2.0,0.06898782986705498,200,0.019310121701345353,1,0.018790830169598947,1.1303241215894158,-0.0078115142686771034,1.130680446304472,-0.008942194714981576,1.1310679587059616,-0.010073650186089026,1.1314780528157127,-0.011205948427124243,1.132324090365146,-0.013473134720502832,-0.028864480355687974,lasso
2025-04,0.0035083333333333,0.0068416666666666,-0.0076249365182604,-0.026597187921507573,-0.04785967557433266,0.017754154319491795,2.0,0.04384386592801914,200,0.02043843865928019,0,0.0,1.0240287904024532,-0.026597187921507573,1.0245318918422064,-0.02762171981334978,1.0250364885859924,-0.02864726089867956,1.025549810575046,-0.029673837353232712,1.0266254062267022,-0.03173031495264109,-0.02864726089867956,lasso
2025-05,0.0035416666666666,0.006875,0.0615238478306929,0.0026975168068559168,0.04224171701678206,-0.04308586687659274,2.0,0.051890031794947555,200,0.020518900317949576,1,0.020518900317949576,0.9226943177146374,0.0026975168068559168,0.9234960345555888,0.001774020772300328,0.9243002348281368,0.0008489163371996431,0.9251128879272598,-7.782185692586279e-05,0.9267692111815637,-0.001936329249051902,-0.019669983980749935,lasso
2025-06,0.003525,0.0068583333333333,0.0496067960261787,0.010505627792099678,0.03779269901643468,-0.030812071224335,1.9999999999999998,0.026316384136160664,200,0.020263163841361603,1,0.020263163841361603,0.983315621256721,0.010505627792099678,0.9838804672101145,0.009521747324889564,0.9844473420294618,0.008536733108040755,0.9850228702965853,0.007550559181209922,0.9862025993645851,0.005574614795276752,-0.011726430733320848,lasso
